change,bitrate,buffer
125,3328,0.177421672509
126,3328,0.177421672509
127,3322,0.0468668339521
128,3322,0.0468668339521
129,3317,0.17917350405
130,3317,0.17917350405
131,3311,0.311480174149
132,3311,0.311480174149
133,3306,0.180925335592
134,3302,1.10006470011
135,3297,0.969509861556
136,3293,1.88864922608
137,3288,1.75809438752
138,3285,2.67723375204
139,3279,2.54667891348
140,3276,3.72867978666
141,3270,3.5981249481
142,3267,4.78012582128
143,3261,4.64957098272
144,3258,5.8315718559
145,3252,5.70101701734
146,3249,6.88301789052
147,3243,6.75246305196
148,3240,7.93446392513
149,3235,7.80390908658
150,3231,8.98590995975
151,3226,8.8553551212
152,3222,10.0373559944
153,3217,9.90680115582
154,3214,11.088802029
155,3208,10.9582471904
156,3205,12.1402480636
157,3199,12.0096932251
158,3196,13.1916940982
159,3190,13.0611392597
160,3187,14.2431401328
161,3181,14.1125852943
162,3178,15.2945861675
163,3172,15.1640313289
164,3169,16.3460322021
165,3164,16.2154773635
166,3160,17.3974782367
167,3155,17.2669233981
168,3151,18.4489242713
169,3146,18.3183694328
170,3143,19.7632318146
171,3137,19.632676976
172,3134,21.0775393579
173,3128,20.9469845193
174,3125,22.3918469011
175,3119,22.2612920626
176,3116,23.7061544444
177,3110,23.5755996059
178,3107,25.0204619877
179,3102,24.8899071491
180,3098,26.334769531
181,3093,26.2042146924
182,3089,27.6490770742
183,3084,27.5185222357
184,3081,28.9633846175
185,3075,28.832829779
186,3072,30.2776921608
187,3066,30.1471373222
188,3063,31.5919997041
189,3057,31.4614448655
190,3054,32.9063072473
191,3048,32.7757524088
192,3045,34.2206147906
193,3039,34.090059952
194,3036,35.5349223339
195,3031,35.4043674953
196,3027,36.8492298771
197,3022,36.7186750386
198,3018,38.1635374204
199,3013,38.0329825819
200,3010,39.214983455
201,3004,39.0844286165
202,3001,40.2664294897
203,2995,40.1358746511
204,2992,41.3178755243
205,2986,41.1873206857
206,2983,42.3693215589
207,2977,42.2387667203
208,2974,43.4207675935
209,2968,43.290212755
210,2965,44.4722136281
211,2960,44.3416587896
212,2956,45.5236596628
213,2951,45.3931048242
214,2947,46.5751056974
215,2942,46.4445508588
216,2939,47.626551732
217,2933,47.4959968934
218,2930,48.6779977666
219,2924,48.5474429281
220,2921,49.7294438012
221,2915,49.5988889627
222,2912,50.7808898358
223,2906,50.6503349973
224,2903,51.8323358705
225,2897,51.7017810319
226,2894,52.8837819051
227,2889,52.7532270665
228,2885,53.672366431
229,2880,53.5418115925
230,2877,54.460950957
231,2871,54.3303961185
232,2868,55.249535483
233,2862,55.1189806444
234,2859,56.0381200089
235,2853,55.9075651704
236,2850,56.8267045349
237,2839,56.4668028131
238,2839,56.4668028131
239,2830,56.9925258304
